Date,Content,Source
2024-07-22 13:00:00,"Trước ngày diễn ra Quốc tang, nhiều địa điểm ở Hà Nội đã treo cờ rủ để tưởng nhớ Tổng Bí thư Nguyễn Phú Trọng.",https://thanhnien.vn/nguoi-ha-noi-treo-co-ru-som-tuong-nho-tong-bi-thu-nguyen-phu-trong-185240722094956592.htm
2024-07-22 17:57:00,"Chính phủ vừa ban hành Nghị quyết 111 về Chương trình hành động tiếp tục đẩy mạnh công nghiệp hóa, hiện đại hóa đất nước đến năm 2030, tầm nhìn đến năm 2045.",https://thanhnien.vn/chinh-phu-dat-muc-tieu-viet-nam-vao-top-3-asean-nang-luc-cong-nghiep-185240722174233301.htm
2024-07-22 20:28:00,"Chính quyền địa phương khẳng định tập trung tháo gỡ vướng mặt bằng tại dự án đường giao thông dài 9,6 km, vốn đầu tư gần 400 tỉ đồng, ở Khu kinh tế Dung Quất (H.Bình Sơn, Quảng Ngãi) đã kéo dài 10 năm.",https://thanhnien.vn/duong-400-ti-vuong-mat-bang-10-nam-o-quang-ngai-kho-may-cung-phai-thao-go-185240722184256871.htm
2024-07-22 09:58:00,"Đến nay, tổng số tiền cựu Chủ tịch Tập đoàn FLC Trịnh Văn Quyết khắc phục là 212,5 tỉ đồng.",https://thanhnien.vn/truoc-ngay-xet-xu-ong-trinh-van-quyet-nop-them-23-ti-dong-khac-phuc-hau-qua-185240722093301741.htm
2024-07-22 11:22:00,"Do ảnh hưởng của bão số 2, bắt đầu từ 12 giờ hôm nay 22.7, tỉnh Quảng Ninh đã cấm tàu ra vịnh Hạ Long và kêu gọi hơn 5.000 tàu thuyền về nơi tránh trú.",https://thanhnien.vn/bao-so-2-cam-tau-ra-vinh-ha-long-tu-12-gio-trua-nay-185240722103501109.htm
2024-07-22 17:33:00,"Đến 16 giờ chiều 22.7, Hải Phòng đã cơ bản hoàn thành các biện pháp phòng chống và sẵn sàng ứng phó bão số 2.",https://thanhnien.vn/hai-phong-san-sang-ung-pho-bao-so-2-18524072217034912.htm
2024-07-22 13:24:00,"Hải Phòng đang triển khai các biện pháp phòng, chống bão số 2, trong đó thực hiện dừng các hoạt động tham quan vịnh Cát Bà và đóng cửa tạm thời các bãi tắm kể từ 12 giờ trưa nay.",https://thanhnien.vn/bao-so-2-hai-phong-cam-bien-dung-tham-quan-vinh-cat-ba-185240722112907257.htm
2024-07-22 17:26:00,"Tại đê bối Vũ Vân (H.Vũ Thư, Thái Bình) xảy ra hiện tượng sạt lở với chiều dài cung sạt 15 m, rộng 0,5 m, chiều cao 1 m. Các cơ quan liên quan đang tích cực xử lý tình trạng trên.",https://thanhnien.vn/tuyen-de-bao-ve-hon-1000-ho-dan-bi-sat-lo-18524072216485729.htm
2024-07-22 14:07:00,"Trước cảnh báo về diễn biến phức tạp của cơn bão số 2, Nam Định và Thái Bình là 2 tỉnh nằm trong vùng bị ảnh hưởng, do đó, các địa phương đã khẩn trương triển khai các biện pháp phòng chống, trong đó có việc cấm biển.",https://thanhnien.vn/bao-so-2-nam-dinh-va-thai-binh-cam-bien-185240722111834985.htm
2024-07-22 16:54:00,"Ông Nguyễn Hồng Vệ, Phó trưởng ban Tuyên giáo Tỉnh ủy Cà Mau, được điều động giữ chức Bí thư Huyện ủy Ngọc Hiển.",https://thanhnien.vn/ca-mau-pho-truong-ban-tuyen-giao-tinh-uy-lam-pho-bi-thu-huyen-uy-ngoc-hien-185240722161614627.htm
